id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,parent_categories,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address
0AVOIGPHQ2Poj2KNJStC1w,joes-italian-restaurant-moreno-valley-4,Joe's Italian Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/ntTfgPtd2Y9mcphV9ZhE3A/o.jpg,False,https://www.yelp.com/biz/joes-italian-restaurant-moreno-valley-4?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,346,"italian, beer_and_wine, pizza",3.5,"['pickup', 'delivery']",$$,+19516533093,(951) 653-3093,6430.117361139028,,33.9172250967341,-117.273297833747,22308 Alessandro Blvd,,,Moreno Valley,92553,US,CA,"['22308 Alessandro Blvd', 'Moreno Valley, CA 92553']"
VD5J4jr2hYZVKvA26_ht3g,starbucks-victorville-4,Starbucks,https://s3-media3.fl.yelpcdn.com/bphoto/aeMNM3dSH3Z5VPCFe4OznQ/o.jpg,False,https://www.yelp.com/biz/starbucks-victorville-4?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,139,coffee,2.5,['delivery'],$,+17602455192,(760) 245-5192,2719.8338398976193,,34.506729,-117.328043,15327 Palmdale Rd,,,Victorville,92392,US,CA,"['15327 Palmdale Rd', 'Victorville, CA 92392']"
yTWZ-HFHgn-C4G8-gPEUqA,mariscos-el-chaka-victorville,Mariscos El Chaka,https://s3-media3.fl.yelpcdn.com/bphoto/kJ2_4tm10aTzkdUlnHBGKA/o.jpg,False,https://www.yelp.com/biz/mariscos-el-chaka-victorville?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,121,"bars, mexican, seafood",3.0,['delivery'],$$,+17605130005,(760) 513-0005,4637.635622258716,,34.4726555,-117.29226917,12174 Hesperia Rd,,,Victorville,92395,US,CA,"['12174 Hesperia Rd', 'Victorville, CA 92395']"
V3XnchanwFL_QWPEYhlb3w,masters-coffee-and-water-service-hesperia-2,Master's Coffee and Water Service,https://s3-media1.fl.yelpcdn.com/bphoto/pz1lxLdvLvJU0tQQ0xnW1w/o.jpg,False,https://www.yelp.com/biz/masters-coffee-and-water-service-hesperia-2?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,59,"coffee, waterpurification, waterdelivery",4.5,"['pickup', 'delivery']",$,+17602445073,(760) 244-5073,9809.035496300165,,34.4256541,-117.2996235,16666 Smoketree St,Ste B2,,Hesperia,92345,US,CA,"['16666 Smoketree St', 'Ste B2', 'Hesperia, CA 92345']"
XFLxKggPzzzYq7KDE_7e-w,maharajas-indian-cuisine-hesperia,Maharaja's Indian Cuisine,https://s3-media2.fl.yelpcdn.com/bphoto/ZRiC842V1d2Qku9jZxOWTA/o.jpg,False,https://www.yelp.com/biz/maharajas-indian-cuisine-hesperia?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,48,indpak,4.5,[],$$,+17604881681,(760) 488-1681,10188.512581577927,,34.424536,-117.324369,15555 Main St,Unit G3 G4,,Hesperia,92345,US,CA,"['15555 Main St', 'Unit G3 G4', 'Hesperia, CA 92345']"
zeTIZ43scXkYulN6n9B6AQ,the-habit-burger-grill-hesperia-3,The Habit Burger Grill,https://s3-media4.fl.yelpcdn.com/bphoto/8PCaHRWKdS6QKj8ipFvEEg/o.jpg,False,https://www.yelp.com/biz/the-habit-burger-grill-hesperia-3?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,163,"burgers, sandwiches, salad",4.0,['delivery'],$,+17609954159,(760) 995-4159,11774.682554461906,,34.426397,-117.371965,13325 Main Street,Suite 101,,Hesperia,92345,US,CA,"['13325 Main Street', 'Suite 101', 'Hesperia, CA 92345']"
_rwkLIQ1oe_XDFoN0Snovw,starbucks-victorville-2,Starbucks,https://s3-media1.fl.yelpcdn.com/bphoto/kpeHMnBibfbUxjw9UDz2Zw/o.jpg,False,https://www.yelp.com/biz/starbucks-victorville-2?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,91,coffee,2.5,['delivery'],$$,+17608433557,(760) 843-3557,2516.8575786948036,,34.52121,-117.325638,15617 Roy Rogers Dr,C1,,Victorville,92394,US,CA,"['15617 Roy Rogers Dr', 'C1', 'Victorville, CA 92394']"
EwQHehXHLdwVAIGXVka-lA,the-habit-burger-grill-victorville,The Habit Burger Grill,https://s3-media4.fl.yelpcdn.com/bphoto/_0C7032xW2aEdmJeh0sSGw/o.jpg,False,https://www.yelp.com/biz/the-habit-burger-grill-victorville?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,84,"burgers, sandwiches, salad",3.5,['delivery'],$$,+17609472551,(760) 947-2551,7558.926852793122,,34.462354,-117.353484,11608 Amargosa Rd,,,Victorville,92392,US,CA,"['11608 Amargosa Rd', 'Victorville, CA 92392']"
tjtkQGoySgFqtENU8_V9xQ,mandarin-chef-apple-valley,Mandarin Chef,https://s3-media1.fl.yelpcdn.com/bphoto/KoSalRZzxq_hF7J03-js6g/o.jpg,False,https://www.yelp.com/biz/mandarin-chef-apple-valley?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,131,"asianfusion, chinese",4.0,['delivery'],$$,+17609617888,(760) 961-7888,11017.675187743087,,34.4723572985352,-117.190491557121,21680 Bear Valley Rd,,,Apple Valley,92308,US,CA,"['21680 Bear Valley Rd', 'Apple Valley, CA 92308']"
Y_RJBl_kFdAJ13xUTZz3QQ,golden-chopstix-apple-valley,Golden Chopstix,https://s3-media3.fl.yelpcdn.com/bphoto/h8ToRRSyMz9_tlB9TibCiA/o.jpg,False,https://www.yelp.com/biz/golden-chopstix-apple-valley?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,60,chinese,4.0,"['pickup', 'delivery']",$$,+17602473888,(760) 247-3888,7199.391829722804,,34.4715839237672,-117.240163385868,12119 Apple Valley Rd,,,Apple Valley,92308,US,CA,"['12119 Apple Valley Rd', 'Apple Valley, CA 92308']"
U21QLTJi19S0abvAtmPWxg,jimmy-johns-apple-valley,Jimmy John's,https://s3-media1.fl.yelpcdn.com/bphoto/5xuzXTKDGGlwrfS17UHG3A/o.jpg,False,https://www.yelp.com/biz/jimmy-johns-apple-valley?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,71,"sandwiches, delis, hotdogs",3.5,[],$,+17602474500,(760) 247-4500,6990.1992314674,,34.471925,-117.24283839356,12218 Apple Valley Rd,Ste 103,,Apple Valley,92308,US,CA,"['12218 Apple Valley Rd', 'Ste 103', 'Apple Valley, CA 92308']"
Gp44Hp7cHxd1RpvB8OkczQ,corkys-kitchen-and-bakery-apple-valley-apple-valley-3,Corky's Kitchen and Bakery - Apple Valley,https://s3-media4.fl.yelpcdn.com/bphoto/fn0L_kD_Rk0ZCUsHvK3K3Q/o.jpg,False,https://www.yelp.com/biz/corkys-kitchen-and-bakery-apple-valley-apple-valley-3?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,117,"tradamerican, breakfast_brunch",3.5,['pickup'],$$,+17602400099,(760) 240-0099,6994.3890265865275,,34.471396,-117.243464,19250 Bear Valley Rd,,,Apple Valley,92308,US,CA,"['19250 Bear Valley Rd', 'Apple Valley, CA 92308']"
UrkttHi3cUr0XHI8QNseyQ,mollies-kountry-kitchen-apple-valley,Mollie's Kountry Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/jJdeu3RLiy8wEtpiAZE3Gg/o.jpg,False,https://www.yelp.com/biz/mollies-kountry-kitchen-apple-valley?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,189,"tradamerican, breakfast_brunch, comfortfood",3.5,['delivery'],$$,+17602406130,(760) 240-6130,10461.893148950789,,34.49994,-117.186736,21851 US Hwy 18,,,Apple Valley,92307,US,CA,"['21851 US Hwy 18', 'Apple Valley, CA 92307']"
OjYijlZ7suqzTewbwH0XKQ,los-pollos-bros-apple-valley-apple-valley,Los Pollos Bros Apple Valley,https://s3-media2.fl.yelpcdn.com/bphoto/5VkrBBLzTFn4H9eHlhcb-g/o.jpg,False,https://www.yelp.com/biz/los-pollos-bros-apple-valley-apple-valley?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,47,"mexican, tex-mex, hotdogs",4.0,"['pickup', 'delivery']",,+17609612767,(760) 961-2767,6921.847872528478,,34.471907,-117.242959,12218 Apple Valley Rd,Ste 201,,Apple Valley,92308,US,CA,"['12218 Apple Valley Rd', 'Ste 201', 'Apple Valley, CA 92308']"
gHkjyexIF8QT1A7m-6t77w,chevos-mexican-restaurant-and-seafood-apple-valley,Chevo's Mexican Restaurant & Seafood,https://s3-media1.fl.yelpcdn.com/bphoto/Ei9DUzBHXgAug9dB57sjtw/o.jpg,False,https://www.yelp.com/biz/chevos-mexican-restaurant-and-seafood-apple-valley?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,258,mexican,3.5,[],$,+17609612770,(760) 961-2770,10271.348358539819,,34.5000345248393,-117.188821588955,21749 US Hwy 18,,,Apple Valley,92307,US,CA,"['21749 US Hwy 18', 'Apple Valley, CA 92307']"
TMgCUpFql5HBX3xKfHKNkQ,la-casita-cafe-hesperia,La Casita Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/gyt2e1wNwTYugJ6Y3AanfA/o.jpg,False,https://www.yelp.com/biz/la-casita-cafe-hesperia?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,248,mexican,3.5,['delivery'],$$,+17602442242,(760) 244-2242,10615.611268614755,,34.419037585093,-117.28629564442,17289 Main St,,,Hesperia,92345,US,CA,"['17289 Main St', 'Hesperia, CA 92345']"
JbpMptRweAzPXyUE1Wa6lg,golden-chopstix-victorville,Golden Chopstix,https://s3-media4.fl.yelpcdn.com/bphoto/Ch6teyHdztlBEkOFVuX_sA/o.jpg,False,https://www.yelp.com/biz/golden-chopstix-victorville?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,77,chinese,3.0,['delivery'],$,+17602437888,(760) 243-7888,2415.122838216364,,34.52111871599691,-117.32450071238881,15683 Roy Rogers Dr,,,Victorville,92394,US,CA,"['15683 Roy Rogers Dr', 'Victorville, CA 92394']"
pOcGMipZlWirqtgkZpKYdA,los-alazanes-mexican-food-victorville-3,Los Alazanes Mexican Food,https://s3-media2.fl.yelpcdn.com/bphoto/lUB908dUXPk32bAr4f4iGA/o.jpg,False,https://www.yelp.com/biz/los-alazanes-mexican-food-victorville-3?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,178,"mexican, desserts, breakfast_brunch",2.5,['delivery'],$,+17608433555,(760) 843-3555,6126.606918585548,,34.47164,-117.34228,12153 Mariposa Rd,,,Victorville,92395,US,CA,"['12153 Mariposa Rd', 'Victorville, CA 92395']"
wxhP71eyyX9NqAarl8qwDw,spring-valley-lake-country-club-victorville,Spring Valley Lake Country Club,https://s3-media1.fl.yelpcdn.com/bphoto/5ulFNn1-WFuUGHmlT_GkhQ/o.jpg,False,https://www.yelp.com/biz/spring-valley-lake-country-club-victorville?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,42,"golf, tennis, swimmingpools",3.5,[],,+17602455356,(760) 245-5356,3933.15511985494,,34.4921312,-117.2683761,13229 Spring Valley Parkway,,,Victorville,92395,US,CA,"['13229 Spring Valley Parkway', 'Victorville, CA 92395']"
NWwzqNmGZWNCn-_zQjwJLg,nubi-yogurt-apple-valley,Nubi Yogurt,https://s3-media3.fl.yelpcdn.com/bphoto/ksWGS0hH1-OWzCOijSBIEA/o.jpg,False,https://www.yelp.com/biz/nubi-yogurt-apple-valley?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,71,icecream,3.5,"['pickup', 'delivery']",$,+17602405358,(760) 240-5358,7098.290801064704,,34.4706123152366,-117.24269232943,19201-H Bear Valley Rd,Ste A,,Apple Valley,92308,US,CA,"['19201-H Bear Valley Rd', 'Ste A', 'Apple Valley, CA 92308']"
Wr7gA7lqG6ym0X0fmINbLg,toms-famous-burgers-hesperia-7,Tom's Famous Burgers,https://s3-media3.fl.yelpcdn.com/bphoto/Lzh_qAC4hlkiQSDeKUPNuw/o.jpg,False,https://www.yelp.com/biz/toms-famous-burgers-hesperia-7?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,144,"burgers, breakfast_brunch, hotdog",3.0,[],$,+17609491815,(760) 949-1815,4825.2326985759455,,34.4704790364973,-117.298896028836,16727 Bear Valley Rd,Ste 300,,Hesperia,92345,US,CA,"['16727 Bear Valley Rd', 'Ste 300', 'Hesperia, CA 92345']"
Jk7tpwUv7xcMu6wV4FGQBg,chilis-victorville-2,Chili's,https://s3-media3.fl.yelpcdn.com/bphoto/g2x-mBCw9A4Gadkyi93v7w/o.jpg,False,https://www.yelp.com/biz/chilis-victorville-2?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,278,"bars, tradamerican, tex-mex",2.5,[],$$,+17602441786,(760) 244-1786,7040.212758113724,,34.46637,-117.3505,11910 Amargosa Rd,,,Victorville,92392,US,CA,"['11910 Amargosa Rd', 'Victorville, CA 92392']"
tNera8KZYfK6rLflWlZDIQ,thai-siam-restaurant-adelanto,Thai-Siam Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/cxQxJWa0V9AC2G3aG7Id3g/o.jpg,False,https://www.yelp.com/biz/thai-siam-restaurant-adelanto?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,91,"chinese, thai",4.5,['delivery'],$,+17602468122,(760) 246-8122,12406.244090847027,,34.57885,-117.4099,11691 Bartlett Ave,Ste 2,,Adelanto,92301,US,CA,"['11691 Bartlett Ave', 'Ste 2', 'Adelanto, CA 92301']"
ZhMmEOHmtlBv1nG8FLkAPQ,fries-galore-hesperia,Fries Galore,https://s3-media1.fl.yelpcdn.com/bphoto/lr2RPFLpegCyTi-QhydN4Q/o.jpg,False,https://www.yelp.com/biz/fries-galore-hesperia?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,116,"foodtrucks, tradamerican",4.0,['pickup'],$$,+19096599264,(909) 659-9264,11908.970867784317,,34.427057,-117.375733,,,,Hesperia,92345,US,CA,"['Hesperia, CA 92345']"
5Q_CFCBEycCrTMysU1jZvg,which-wich-victorville,Which Wich,https://s3-media4.fl.yelpcdn.com/bphoto/sGtWoGfuPJToiOGjV1-o6w/o.jpg,False,https://www.yelp.com/biz/which-wich-victorville?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,94,sandwiches,3.5,"['pickup', 'delivery']",$,+17609983008,(760) 998-3008,7509.688210305329,,34.4625213,-117.353061,11604 Amargosa Rd,Ste 3,,Victorville,92392,US,CA,"['11604 Amargosa Rd', 'Ste 3', 'Victorville, CA 92392']"
OReXZCrNdOB2U7c_RVkuKQ,flavors-of-india-hesperia,Flavors of india,https://s3-media3.fl.yelpcdn.com/bphoto/oHOgEqWbTGrz-LmbOiXyjg/o.jpg,False,https://www.yelp.com/biz/flavors-of-india-hesperia?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,109,indpak,4.5,"['pickup', 'delivery']",$$,+19093584133,(909) 358-4133,14348.385618968956,,34.4112548142477,-117.394544238029,8853 Three Flags Rd,Ste 501,,Hesperia,92344,US,CA,"['8853 Three Flags Rd', 'Ste 501', 'Hesperia, CA 92344']"
S7_qXTVDG_rGqp1tmRdMsg,los-alazanes-mexican-food-apple-valley,Los Alazanes Mexican Food,https://s3-media2.fl.yelpcdn.com/bphoto/by00JEPBFRvIZv-xVV_0xg/o.jpg,False,https://www.yelp.com/biz/los-alazanes-mexican-food-apple-valley?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,114,mexican,3.0,"['pickup', 'delivery']",$,+17602402100,(760) 240-2100,6557.235546026598,,34.4707951,-117.2520529,18805 Bear Valley Rd,,Jess Ranch Marketplace,Apple Valley,92308,US,CA,"['18805 Bear Valley Rd', 'Jess Ranch Marketplace', 'Apple Valley, CA 92308']"
6GG9g5Yx_FbgFuaUdOLHGA,carnitas-uruapan-victorville,Carnitas Uruapan,https://s3-media3.fl.yelpcdn.com/bphoto/C4fS_dBJejFn3HcrzkIqGg/o.jpg,False,https://www.yelp.com/biz/carnitas-uruapan-victorville?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,72,mexican,3.0,"['pickup', 'delivery']",$,+17609555500,(760) 955-5500,5552.926246050236,,34.4714228870289,-117.331573772406,15208 Bear Valley Rd,Ste B175,,Victorville,92395,US,CA,"['15208 Bear Valley Rd', 'Ste B175', 'Victorville, CA 92395']"
KN-6TemOX8TBCJz-A9FWLA,mojave-narrows-regional-park-victorville,Mojave Narrows Regional Park,https://s3-media4.fl.yelpcdn.com/bphoto/_70zmldF_xQqBVh3dQUWiw/o.jpg,False,https://www.yelp.com/biz/mojave-narrows-regional-park-victorville?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,55,parks,3.0,[],,+17602452226,(760) 245-2226,2450.5232646192226,,34.511854989762504,-117.27301870421856,18000 Yates Rd,,,Victorville,92392,US,CA,"['18000 Yates Rd', 'Victorville, CA 92392']"
u_s8iN7tFDDbBbvIscwS5Q,cosmos-taverna-victorville,Cosmos Taverna,https://s3-media2.fl.yelpcdn.com/bphoto/l-DdAVhOpgAv_6yk6Gu8iw/o.jpg,False,https://www.yelp.com/biz/cosmos-taverna-victorville?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,41,"newamerican, sportsbars",3.5,"['pickup', 'delivery']",,+17605524131,(760) 552-4131,5654.584992407223,,34.476055,-117.340947,12409 Mariposa Rd,,,Victorville,92395,US,CA,"['12409 Mariposa Rd', 'Victorville, CA 92395']"
eqGAJ-5xwaQvBGzWsKTVLQ,red-robin-gourmet-burgers-and-brews-apple-valley-2,Red Robin Gourmet Burgers and Brews,https://s3-media1.fl.yelpcdn.com/bphoto/ZVa8O0pesDqF4mWE-xrkkg/o.jpg,False,https://www.yelp.com/biz/red-robin-gourmet-burgers-and-brews-apple-valley-2?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,220,"burgers, tradamerican",2.5,"['pickup', 'delivery']",$$,+17602401157,(760) 240-1157,6656.859770155213,,34.47049,-117.24959,18999 Bear Valley Rd,,,Apple Valley,92308,US,CA,"['18999 Bear Valley Rd', 'Apple Valley, CA 92308']"
AXJaPGPibzf6i0jH_3jNcg,apple-valley-dog-park-apple-valley,Apple Valley Dog Park,https://s3-media3.fl.yelpcdn.com/bphoto/UIxDowbKNz87BciiFz5Vlw/o.jpg,False,https://www.yelp.com/biz/apple-valley-dog-park-apple-valley?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,24,dog_parks,4.5,[],,,,8238.001886901455,,34.523995687202,-117.210578937773,14999 Dale Evans Pkwy,,,Apple Valley,92307,US,CA,"['14999 Dale Evans Pkwy', 'Apple Valley, CA 92307']"
-73JZngXlu5rYl-p9jdqvA,panchos-mexican-restuarant-hesperia,Panchos Mexican Restuarant,https://s3-media3.fl.yelpcdn.com/bphoto/z6keQYuHocTHrVrs6rGbWg/o.jpg,False,https://www.yelp.com/biz/panchos-mexican-restuarant-hesperia?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,102,"mexican, salvadoran",4.0,['delivery'],$$,+17609493336,(760) 949-3336,10127.851018854246,,34.4233476686463,-117.311892348488,16082 Main St,,,Hesperia,92345,US,CA,"['16082 Main St', 'Hesperia, CA 92345']"
TRIKetbr75Xrje11J21MDg,tokyo-steak-victorville,Tokyo Steak,https://s3-media2.fl.yelpcdn.com/bphoto/mP3Fv1bnhM2nqexQkXLaeA/o.jpg,False,https://www.yelp.com/biz/tokyo-steak-victorville?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,191,"sushi, teppanyaki",2.5,[],$$,+17609566888,(760) 956-6888,6857.847159022244,,34.46999,-117.35244,14317 Bear Valley Rd,Unit 1,,Victorville,92392,US,CA,"['14317 Bear Valley Rd', 'Unit 1', 'Victorville, CA 92392']"
taMCLengy1PFS49mxcCYaw,pizza-factory-hesperia,Pizza Factory,https://s3-media2.fl.yelpcdn.com/bphoto/WMVEFZbesAOcK6COx8KqqQ/o.jpg,False,https://www.yelp.com/biz/pizza-factory-hesperia?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,137,"italian, pizza, chicken_wings",4.0,"['pickup', 'delivery']",$$,+17609488024,(760) 948-8024,10966.969740264121,,34.42573,-117.35334,14135 Main St,Ste 101,,Hesperia,92345,US,CA,"['14135 Main St', 'Ste 101', 'Hesperia, CA 92345']"
AXZbV2WPeBtR7j299NWppw,aviator-cafe-apple-valley-2,Aviator Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/emkUG6KwPNeuVBhr03_ILg/o.jpg,False,https://www.yelp.com/biz/aviator-cafe-apple-valley-2?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,117,"waffles, breakfast_brunch, cafes",4.0,[],$,+14422675220,(442) 267-5220,11992.452395430713,,34.5733,-117.19039,21600 Corwin Rd,,,Apple Valley,92307,US,CA,"['21600 Corwin Rd', 'Apple Valley, CA 92307']"
iukieVWaU5xOU1aI4HhZHA,applebees-grill-bar-victorville,Applebee's Grill + Bar,https://s3-media2.fl.yelpcdn.com/bphoto/9ddDe5FEReKVtr3YTCyaoA/o.jpg,False,https://www.yelp.com/biz/applebees-grill-bar-victorville?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,183,"sportsbars, tradamerican, burgers",2.5,"['pickup', 'delivery']",$$,+17609476294,(760) 947-6294,6714.418364521243,,34.46923,-117.34899,12044 Amargosa Rd,,,Victorville,92392,US,CA,"['12044 Amargosa Rd', 'Victorville, CA 92392']"
222LRuB5TxBNPfcVx8acFg,bad-ass-coffee-hesperia-2,Bad Ass Coffee,https://s3-media3.fl.yelpcdn.com/bphoto/YyASt9pMvav7HTSawtFpRA/o.jpg,False,https://www.yelp.com/biz/bad-ass-coffee-hesperia-2?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,81,coffee,4.0,"['pickup', 'delivery']",$$,+14428005641,(442) 800-5641,10968.420066912691,,34.42643163982644,-117.35503668448587,14101 Main St,Ste 103,,Hesperia,92345,US,CA,"['14101 Main St', 'Ste 103', 'Hesperia, CA 92345']"
cIr5fzkF8zarToeTbPLECQ,tortas-ahogadas-chapala-victorville-2,Tortas Ahogadas Chapala,https://s3-media2.fl.yelpcdn.com/bphoto/steIbARMiZygEA0sTJWZdw/o.jpg,False,https://www.yelp.com/biz/tortas-ahogadas-chapala-victorville-2?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,11,mexican,4.5,"['pickup', 'delivery']",,+17602450211,(760) 245-0211,1241.024027891893,,34.523494764061965,-117.3065078,14958 Seventh St,,,Victorville,92395,US,CA,"['14958 Seventh St', 'Victorville, CA 92395']"
XcxL0gsEFJT5PK74m2nwCA,pho-licious-victorville,Pho-licious,https://s3-media4.fl.yelpcdn.com/bphoto/adRzTevs4sutR-ohXT_eKA/o.jpg,False,https://www.yelp.com/biz/pho-licious-victorville?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,72,vietnamese,3.5,[],$,+17609510786,(760) 951-0786,5973.560419228329,,34.4749320636624,-117.344560294076,14400 Bear Valley Rd,,,Victorville,92392,US,CA,"['14400 Bear Valley Rd', 'Victorville, CA 92392']"
