Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Kit Type,Buy,Sell,Color 1,Color 2,Exchange Price,Exchange Currency,Size,Source,Source Notes,Season/Event,Season/Event Exclusive,HHA Base Points,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,HHA Category,Interact,Tag,Outdoor,Lighting Type,Door Deco,Catalog,Version Added,Unlocked?,Filename,Variant ID,Internal ID,Unique Entry ID
ornament wreath,,Green,Color,NA,NA,Yes,Yes,No,1,Normal,NFS,800,Green,Yellow,NA,NA,1x1,Crafting,,ornaments,Yes,201,fancy,None,festive,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentWreathOrnament_Remake_3_0,3_0,4377,o9zcqpWGMChmaZNJp
ornament wreath,,Red,Color,NA,NA,Yes,Yes,No,1,Normal,NFS,800,Red,Yellow,NA,NA,1x1,Crafting,,ornaments,Yes,201,fancy,None,festive,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentWreathOrnament_Remake_4_0,4_0,4377,yfrb7vi54SQFStvAH
ornament wreath,,Light green,Color,NA,NA,Yes,Yes,No,1,Normal,NFS,800,Green,Gray,NA,NA,1x1,Crafting,,ornaments,Yes,201,fancy,None,festive,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentWreathOrnament_Remake_5_0,5_0,4377,g4BCy9jW7uSG7PwJk
ornament wreath,,Pink,Color,NA,NA,Yes,Yes,No,1,Normal,NFS,800,Pink,Purple,NA,NA,1x1,Crafting,,ornaments,Yes,201,fancy,None,festive,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentWreathOrnament_Remake_6_0,6_0,4377,KJdyk9hgYsFdzrwbh
ornament wreath,,Purple,Color,NA,NA,Yes,Yes,No,1,Normal,NFS,800,Purple,Gray,NA,NA,1x1,Crafting,,ornaments,Yes,201,fancy,None,festive,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentWreathOrnament_Remake_7_0,7_0,4377,cZM7xNG3ZNjSQ98sF
pansy wreath,,NA,NA,NA,NA,Yes,No,No,NA,None,NFS,720,Red,Yellow,NA,NA,1x1,Crafting,,NA,NA,103,fancy,None,flowers,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentWreathPansy,NA,5466,EXzBc9g6GJCzBEfSq
party garland,,Colorful,NA,NA,NA,No,No,No,NA,None,650,162,Colorful,Colorful,NA,NA,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,party,fancy,None,None,None,No,Seasonal Decor,No,No lighting,No,For sale,1.0.0,Yes,FtrPartydecorationWall_Remake_0_0,0_0,4077,Fhbeq58ZicAdCR5DF
party garland,,Pastel,NA,NA,NA,No,No,No,NA,None,650,162,Colorful,Colorful,NA,NA,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,party,fancy,None,None,None,No,Seasonal Decor,No,No lighting,No,For sale,1.0.0,Yes,FtrPartydecorationWall_Remake_1_0,1_0,4077,Ses2wMLx4htuB5xAe
party garland,,Boating stripes,NA,NA,NA,No,No,No,NA,None,650,162,Aqua,White,NA,NA,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,party,fancy,None,None,None,No,Seasonal Decor,No,No lighting,No,For sale,1.0.0,Yes,FtrPartydecorationWall_Remake_2_0,2_0,4077,5QreLwE762koi732M
party garland,,Orange & black,NA,NA,NA,No,No,No,NA,None,650,162,Orange,Black,NA,NA,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,party,fancy,None,None,None,No,Seasonal Decor,No,No lighting,No,For sale,1.0.0,Yes,FtrPartydecorationWall_Remake_3_0,3_0,4077,Yeg449pjrisRJ3FZE
party garland,,Pop,NA,NA,NA,No,No,No,NA,None,650,162,Green,Red,NA,NA,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,party,fancy,None,None,None,No,Seasonal Decor,No,No lighting,No,For sale,1.0.0,Yes,FtrPartydecorationWall_Remake_4_0,4_0,4077,B4Dib3e8XPEKr5An8
party garland,,Gorgeous,NA,NA,NA,No,No,No,NA,None,650,162,Black,Brown,NA,NA,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,party,fancy,None,None,None,No,Seasonal Decor,No,No lighting,No,For sale,1.0.0,Yes,FtrPartydecorationWall_Remake_5_0,5_0,4077,5gYwyrjAM92JqXyRw
paw-print doorplate,,Light wood,Color,NA,NA,Yes,Yes,No,1,Normal,NFS,360,Beige,Brown,NA,NA,1x1,Crafting,,NA,NA,103,living room,fancy,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentPaw_Remake_0_0,0_0,5716,YJFWZqk6NSWXvi32P
paw-print doorplate,,Light blue,Color,NA,NA,Yes,Yes,No,1,Normal,NFS,360,Aqua,Orange,NA,NA,1x1,Crafting,,NA,NA,103,living room,fancy,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentPaw_Remake_1_0,1_0,5716,eWhqRZXwwpGXxR3gk
paw-print doorplate,,Dark gray,Color,NA,NA,Yes,Yes,No,1,Normal,NFS,360,Black,Beige,NA,NA,1x1,Crafting,,NA,NA,103,living room,fancy,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentPaw_Remake_2_0,2_0,5716,Kb3kptxiEb87n3c4u
paw-print doorplate,,Natural wood,Color,NA,NA,Yes,Yes,No,1,Normal,NFS,360,Orange,Beige,NA,NA,1x1,Crafting,,NA,NA,103,living room,fancy,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentPaw_Remake_3_0,3_0,5716,bYzfAQH3gdmkTL9YW
paw-print doorplate,,Dark brown,Color,NA,NA,Yes,Yes,No,1,Normal,NFS,360,Brown,Beige,NA,NA,1x1,Crafting,,NA,NA,103,living room,fancy,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentPaw_Remake_4_0,4_0,5716,FHQdg7w2wowNRh2F4
paw-print doorplate,,White,Color,NA,NA,Yes,Yes,No,1,Normal,NFS,360,White,Orange,NA,NA,1x1,Crafting,,NA,NA,103,living room,fancy,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentPaw_Remake_5_0,5_0,5716,RpPspmpZK9bdKoGCm
paw-print doorplate,,Blue,Color,NA,NA,Yes,Yes,No,1,Normal,NFS,360,Aqua,Blue,NA,NA,1x1,Crafting,,NA,NA,103,living room,fancy,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentPaw_Remake_6_0,6_0,5716,h96G9rCmkyYpRkAaG
paw-print doorplate,,Pink,Color,NA,NA,Yes,Yes,No,1,Normal,NFS,360,Pink,Brown,NA,NA,1x1,Crafting,,NA,NA,103,living room,fancy,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentPaw_Remake_7_0,7_0,5716,FnitPJwG22eLExMuu
pendulum clock,,NA,NA,NA,NA,No,No,No,NA,None,1900,475,Brown,White,NA,NA,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,living room,None,None,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrClockPendulumWall,NA,4106,AeMuWFZaRaHBTpMD2
pennant,,Sports,NA,NA,NA,No,No,No,NA,None,1300,325,Orange,Blue,NA,NA,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,shop,child's room,None,None,None,No,Shop,No,No lighting,No,For sale,1.0.0,Yes,FtrPennant_Remake_0_0,0_0,3818,LApzuZ9kvqby5KbBH
pennant,,University,NA,NA,NA,No,No,No,NA,None,1300,325,Beige,Red,NA,NA,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,shop,child's room,None,None,None,No,Shop,No,No lighting,No,For sale,1.0.0,Yes,FtrPennant_Remake_1_0,1_0,3818,fz3n2jf3aSbsJbGBK
pennant,,Classic,NA,NA,NA,No,No,No,NA,None,1300,325,Green,White,NA,NA,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,shop,child's room,None,None,None,No,Shop,No,No lighting,No,For sale,1.0.0,Yes,FtrPennant_Remake_2_0,2_0,3818,TdzA7mSXHGqGjHm9W
pennant,,Sponsor,NA,NA,NA,No,No,No,NA,None,1300,325,Blue,White,NA,NA,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,shop,child's room,None,None,None,No,Shop,No,No lighting,No,For sale,1.0.0,Yes,FtrPennant_Remake_3_0,3_0,3818,WhPjbp8qMGZhi7gXn
pennant,,Souvenir,NA,NA,NA,No,No,No,NA,None,1300,325,Colorful,Yellow,NA,NA,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,shop,child's room,None,None,None,No,Shop,No,No lighting,No,For sale,1.0.0,Yes,FtrPennant_Remake_4_0,4_0,3818,dZEjL9adQ4kXFWE79
Pompompurin TV,,NA,NA,NA,NA,No,No,No,NA,None,8000,2000,Yellow,Brown,NA,NA,2x1,Nook Shopping Promotion,Scan the associated Sanrio amiibo card,NA,NA,201,fancy,None,Pompompurin,None,TV,Yes,Pompompurin,No,Monitor,No,Not in catalog,1.9.0,Yes,FtrSanrioPppTVWall,NA,12257,SXDdii2JNqqEFfeWT
pot rack,,Wooden,NA,NA,NA,No,No,No,NA,None,3000,750,Brown,White,NA,NA,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,kitchen,shop,None,None,None,No,Kitchen Things,No,No lighting,No,For sale,1.0.0,Yes,FtrPotrack_Remake_0_0,0_0,928,rh25cApnS4gJR5pxx
pot rack,,Stainless steel,NA,NA,NA,No,No,No,NA,None,3000,750,Gray,Gray,NA,NA,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,kitchen,shop,None,None,None,No,Kitchen Things,No,No lighting,No,For sale,1.0.0,Yes,FtrPotrack_Remake_1_0,1_0,928,dZjc4oGbd2KKRibyi
pot rack,,Pop,NA,NA,NA,No,No,No,NA,None,3000,750,Yellow,Orange,NA,NA,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,kitchen,shop,None,None,None,No,Kitchen Things,No,No lighting,No,For sale,1.0.0,Yes,FtrPotrack_Remake_2_0,2_0,928,W9jZQdo9yTh7C5mxX
potted ivy,,Light green,Color,NA,NA,Yes,Yes,No,2,Normal,NFS,1100,Green,Gray,NA,NA,1x1,Crafting,,NA,NA,103,living room,None,None,None,Plant,No,Plants,No,No lighting,No,Not for sale,1.0.0,Yes,FtrLeafWall_Remake_0_0,0_0,3785,fkw6cXvhi9MyD4mLy
potted ivy,,Yellow,Color,NA,NA,Yes,Yes,No,2,Normal,NFS,1100,Yellow,Brown,NA,NA,1x1,Crafting,,NA,NA,103,living room,None,None,None,Plant,No,Plants,No,No lighting,No,Not for sale,1.0.0,Yes,FtrLeafWall_Remake_1_0,1_0,3785,55zEhs2BzqBqsYDwa
potted ivy,,Red,Color,NA,NA,Yes,Yes,No,2,Normal,NFS,1100,Red,Black,NA,NA,1x1,Crafting,,NA,NA,103,living room,None,None,None,Plant,No,Plants,No,No lighting,No,Not for sale,1.0.0,Yes,FtrLeafWall_Remake_2_0,2_0,3785,bvoPRBNfmGucW6qdB
potted ivy,,Green,Color,NA,NA,Yes,Yes,No,2,Normal,NFS,1100,Green,Blue,NA,NA,1x1,Crafting,,NA,NA,103,living room,None,None,None,Plant,No,Plants,No,No lighting,No,Not for sale,1.0.0,Yes,FtrLeafWall_Remake_3_0,3_0,3785,3aNfqug4AjLWLb2uz
pretty cosmos wreath,,NA,NA,NA,NA,Yes,No,No,NA,None,NFS,1200,Pink,Orange,NA,NA,1x1,Crafting,,NA,NA,103,fancy,None,flowers,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentWreathCosmosMix,NA,5745,N8e9ZMKmQqmtj7wwS
pretty tulip wreath,,NA,NA,NA,NA,Yes,No,No,NA,None,NFS,2400,Pink,Orange,NA,NA,1x1,Crafting,,NA,NA,103,fancy,None,flowers,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentWreathTulipMix,NA,5751,soJ9BExbzhRvsgzmC
purple hyacinth wreath,,NA,NA,NA,NA,Yes,No,No,NA,None,NFS,4800,Purple,Purple,NA,NA,1x1,Crafting,,NA,NA,103,fancy,None,flowers,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentWreathHyacinthRare,NA,5769,vQH4yRjopNyEpX5oz
retro radiator,,NA,NA,NA,NA,No,No,No,NA,None,1300,325,White,White,NA,NA,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Winter shopping,No,151,living room,school,None,None,AC,No,Heating,No,No lighting,No,For sale,1.0.0,Yes,FtrCentralheating,NA,4028,jxkFyWpRK3mm8fAsk
rose wreath,,NA,NA,NA,NA,Yes,No,No,NA,None,NFS,720,Red,Yellow,NA,NA,1x1,Crafting,,NA,NA,103,fancy,None,flowers,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentWreathRose,NA,5437,8A2koBPGhgntm4SKp
Sagittarius arrow,,NA,NA,NA,NA,Yes,No,No,NA,None,NFS,21750,Brown,Yellow,NA,NA,1x1,Crafting,,Sagittarius,Yes,301,expensive,None,stars,None,None,No,Toy,No,No lighting,No,Not for sale,1.0.0,Yes,FtrZodiacSagittarius,NA,5958,YNvaFozsLz7EZQmZK
set of stockings,,Colorful,NA,NA,NA,No,No,No,1,Normal,2000,500,Colorful,Colorful,NA,NA,2x1,Nook's Cranny,,Toy Day (ready days phase 1); Toy Day (ready days phase 2); Toy Day; Toy Day (day after),Yes,231,None,None,None,None,None,No,Seasonal decor,No,No lighting,No,For sale,1.6.0,Yes,FtrCrsSocksWallColor_Remake_0_0,0_0,13930,9vaGZG2h8vAtf2WCv
set of stockings,,Cute,NA,NA,NA,No,No,No,1,Normal,2000,500,Pink,White,NA,NA,2x1,Nook's Cranny,,Toy Day (ready days phase 1); Toy Day (ready days phase 2); Toy Day; Toy Day (day after),Yes,231,None,None,None,None,None,No,Seasonal decor,No,No lighting,No,For sale,1.6.0,Yes,FtrCrsSocksWallColor_Remake_1_0,1_0,13930,b7oCe2iGT2etym9b2
set of stockings,,Cool,NA,NA,NA,No,No,No,1,Normal,2000,500,Blue,Aqua,NA,NA,2x1,Nook's Cranny,,Toy Day (ready days phase 1); Toy Day (ready days phase 2); Toy Day; Toy Day (day after),Yes,231,None,None,None,None,None,No,Seasonal decor,No,No lighting,No,For sale,1.6.0,Yes,FtrCrsSocksWallColor_Remake_2_0,2_0,13930,ckow359NjA38Yoo4h
set of stockings,,Chic,NA,NA,NA,No,No,No,1,Normal,2000,500,Gray,Blue,NA,NA,2x1,Nook's Cranny,,Toy Day (ready days phase 1); Toy Day (ready days phase 2); Toy Day; Toy Day (day after),Yes,231,None,None,None,None,None,No,Seasonal decor,No,No lighting,No,For sale,1.6.0,Yes,FtrCrsSocksWallColor_Remake_3_0,3_0,13930,TLqocS7nFZcPergCJ
set of stockings,,Elegant,NA,NA,NA,No,No,No,1,Normal,2000,500,Red,White,NA,NA,2x1,Nook's Cranny,,Toy Day (ready days phase 1); Toy Day (ready days phase 2); Toy Day; Toy Day (day after),Yes,231,None,None,None,None,None,No,Seasonal decor,No,No lighting,No,For sale,1.6.0,Yes,FtrCrsSocksWallColor_Remake_4_0,4_0,13930,Fdbg9xYDyWm6Y5ny4
set of stockings,,Natural,NA,NA,NA,No,No,No,1,Normal,2000,500,Gray,Beige,NA,NA,2x1,Nook's Cranny,,Toy Day (ready days phase 1); Toy Day (ready days phase 2); Toy Day; Toy Day (day after),Yes,231,None,None,None,None,None,No,Seasonal decor,No,No lighting,No,For sale,1.6.0,Yes,FtrCrsSocksWallColor_Remake_5_0,5_0,13930,xxrbzsGMTkQEvLgJu
shamrock doorplate,,NA,NA,NA,NA,No,No,No,NA,None,1200,300,Green,Beige,NA,NA,1x1,Nook Shopping Seasonal,,Shamrock Day,Yes,201,fancy,None,None,None,None,No,House Door Decor,No,No lighting,Yes,Not in catalog,1.8.0,Yes,FtrDoorOrnamentShamrock,NA,14031,9rRA8JrbMKyv7Avy2
shell wreath,,NA,NA,NA,NA,Yes,No,No,NA,None,NFS,4720,White,Beige,NA,NA,1x1,Crafting,,summer shells,Yes,103,ocean,None,shell,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentWreathShell,NA,4376,dmrgb5T2CzNo9LbJh
shower set,,Silver,NA,NA,NA,No,No,No,NA,None,1800,450,Gray,Black,NA,NA,1x1.5,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,bathroom,None,None,None,None,Yes,Bathtub,No,No lighting,No,For sale,1.0.0,Yes,FtrShowerWall_Remake_0_0,0_0,4017,Jn5uASafvsFYBZHY3
shower set,,Gold,NA,NA,NA,No,No,No,NA,None,1800,450,Yellow,Yellow,NA,NA,1x1.5,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,bathroom,None,None,None,None,Yes,Bathtub,No,No lighting,No,For sale,1.0.0,Yes,FtrShowerWall_Remake_1_0,1_0,4017,S9RSMCoy4WMGmTksX
shower set,,Copper,NA,NA,NA,No,No,No,NA,None,1800,450,Brown,Brown,NA,NA,1x1.5,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,bathroom,None,None,None,None,Yes,Bathtub,No,No lighting,No,For sale,1.0.0,Yes,FtrShowerWall_Remake_2_0,2_0,4017,QLiKg4CXKeHL9WYtM
shower set,,Black,NA,NA,NA,No,No,No,NA,None,1800,450,Black,Black,NA,NA,1x1.5,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,bathroom,None,None,None,None,Yes,Bathtub,No,No lighting,No,For sale,1.0.0,Yes,FtrShowerWall_Remake_3_0,3_0,4017,NqphvjGrmZctJwMSG
silver HHA plaque,,NA,NA,NA,NA,No,No,No,NA,None,NFS,425,Brown,Gray,NA,NA,1x1,HHA,,NA,NA,573,living room,expensive,None,None,None,No,Museum,No,No lighting,No,Not for sale,1.0.0,Yes,FtrShieldHhaSilver,NA,7036,SKzYP8NzT7z9w9dwY
skull doorplate,,Brown,NA,NA,NA,No,No,No,NA,None,540,135,Beige,Brown,NA,NA,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,horror,None,None,None,None,No,House Door Decor,No,No lighting,Yes,For sale,1.0.0,Yes,FtrDoorPlateSkull_Remake_0_0,0_0,4738,SSNsa9u4Mx9o6MXPL
skull doorplate,,White,NA,NA,NA,No,No,No,NA,None,540,135,White,Red,NA,NA,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,horror,None,None,None,None,No,House Door Decor,No,No lighting,Yes,For sale,1.0.0,Yes,FtrDoorPlateSkull_Remake_1_0,1_0,4738,Bo5vASB3d9iGQwk6C
snazzy pansy wreath,,NA,NA,NA,NA,Yes,No,No,NA,None,NFS,1200,Red,Blue,NA,NA,1x1,Crafting,,NA,NA,103,fancy,None,flowers,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentWreathPansyMix,NA,5748,hDZETp4cwqfgSeQ9c
snowflake wreath,,NA,NA,NA,NA,Yes,No,No,NA,None,NFS,1600,Aqua,White,NA,NA,1x1,Crafting,,snowflakes,Yes,201,freezing cold,fancy,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentWreathIce,NA,4375,3qG6tze7DpgvtKtq2
spider doorplate,,Black,Color,NA,NA,No,Yes,No,1,Normal,NFS,90,Black,Green,NA,NA,1x1,Flick,,Bug-Off,Yes,501,child's room,horror,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentPlateInsect_Remake_0_0,0_0,5310,97PqJgCNW7WQfCe9M
spider doorplate,,Yellow,Color,NA,NA,No,Yes,No,1,Normal,NFS,90,Yellow,Purple,NA,NA,1x1,Flick,,Bug-Off,Yes,501,child's room,horror,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentPlateInsect_Remake_1_0,1_0,5310,BNvqbRNwWuhazaeg4
spider doorplate,,Green,Color,NA,NA,No,Yes,No,1,Normal,NFS,90,Green,Red,NA,NA,1x1,Flick,,Bug-Off,Yes,501,child's room,horror,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentPlateInsect_Remake_2_0,2_0,5310,3pEQ9cD93Bhx4Q7z4
spider doorplate,,Pink,Color,NA,NA,No,Yes,No,1,Normal,NFS,90,Pink,Aqua,NA,NA,1x1,Flick,,Bug-Off,Yes,501,child's room,horror,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentPlateInsect_Remake_3_0,3_0,5310,QTHckAjLBY2edZvFG
spider doorplate,,Purple,Color,NA,NA,No,Yes,No,1,Normal,NFS,90,Purple,Green,NA,NA,1x1,Flick,,Bug-Off,Yes,501,child's room,horror,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentPlateInsect_Remake_4_0,4_0,5310,nRYyN3q65kg4uSLCg
spider doorplate,,Red,Color,NA,NA,No,Yes,No,1,Normal,NFS,90,Red,Blue,NA,NA,1x1,Flick,,Bug-Off,Yes,501,child's room,horror,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentPlateInsect_Remake_5_0,5_0,5310,DHf8kXnuugg965tkw
spider doorplate,,Gray,Color,NA,NA,No,Yes,No,1,Normal,NFS,90,Gray,Purple,NA,NA,1x1,Flick,,Bug-Off,Yes,501,child's room,horror,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentPlateInsect_Remake_6_0,6_0,5310,KuuT6PosCPBtWH5cM
spider doorplate,,Blue,Color,NA,NA,No,Yes,No,1,Normal,NFS,90,Blue,Red,NA,NA,1x1,Flick,,Bug-Off,Yes,501,child's room,horror,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentPlateInsect_Remake_7_0,7_0,5310,fhtXHY3GNB4QBkuQJ
spider web,,NA,NA,NA,NA,No,No,No,NA,None,NFS,25,White,White,NA,NA,2x1,Flick,,Bug-Off,Yes,501,facility,horror,None,None,None,No,Ranch,No,No lighting,No,Not for sale,1.0.0,Yes,FtrSpiderweb,NA,3817,qmLbJD4ZHuhJ78APn
spooky garland,,Orange,Color,NA,NA,Yes,Yes,No,3,Pumpkin,NFS,1650,Orange,Purple,NA,NA,2x1,Crafting; All villagers,Trade candy or a lollipop with a villager,Halloween,Yes,201,horror,party,spooky,None,None,No,Seasonal Decor,No,Emission,No,Not for sale,1.5.0,Yes,FtrHwnDecorationWall_Remake_0_0,0_0,13222,5mKLmvbCqdHsdiYGZ
spooky garland,,Yellow,Color,NA,NA,Yes,Yes,No,3,Pumpkin,NFS,1650,Yellow,Colorful,NA,NA,2x1,Crafting; All villagers,Trade candy or a lollipop with a villager,Halloween,Yes,201,horror,party,spooky,None,None,No,Seasonal Decor,No,Emission,No,Not for sale,1.5.0,Yes,FtrHwnDecorationWall_Remake_1_0,1_0,13222,G3HfzYXpMJZmiwRNY
spooky garland,,Green,Color,NA,NA,Yes,Yes,No,3,Pumpkin,NFS,1650,Green,Brown,NA,NA,2x1,Crafting; All villagers,Trade candy or a lollipop with a villager,Halloween,Yes,201,horror,party,spooky,None,None,No,Seasonal Decor,No,Emission,No,Not for sale,1.5.0,Yes,FtrHwnDecorationWall_Remake_2_0,2_0,13222,DtzyiCS9op3z3X7AE
spooky garland,,Monochrome,Color,NA,NA,Yes,Yes,No,3,Pumpkin,NFS,1650,White,Black,NA,NA,2x1,Crafting; All villagers,Trade candy or a lollipop with a villager,Halloween,Yes,201,horror,party,spooky,None,None,No,Seasonal Decor,No,Emission,No,Not for sale,1.5.0,Yes,FtrHwnDecorationWall_Remake_3_0,3_0,13222,hGsJCxAoaM2uDeDYN
starry garland,,Yellow,Color,NA,NA,Yes,Yes,No,7,Normal,NFS,5000,Yellow,Yellow,NA,NA,2x1,Crafting,,NA,NA,103,space,fancy,stars,None,None,Yes,Space,No,Emission,No,Not for sale,1.0.0,Yes,FtrStarDecorationWall_Remake_0_0,0_0,6827,TLufk7Lr6iMdDXb38
starry garland,,Green,Color,NA,NA,Yes,Yes,No,7,Normal,NFS,5000,Green,Green,NA,NA,2x1,Crafting,,NA,NA,103,space,fancy,stars,None,None,Yes,Space,No,Emission,No,Not for sale,1.0.0,Yes,FtrStarDecorationWall_Remake_1_0,1_0,6827,LhpT8K5dju3dprewT
starry garland,,Blue,Color,NA,NA,Yes,Yes,No,7,Normal,NFS,5000,Aqua,Aqua,NA,NA,2x1,Crafting,,NA,NA,103,space,fancy,stars,None,None,Yes,Space,No,Emission,No,Not for sale,1.0.0,Yes,FtrStarDecorationWall_Remake_2_0,2_0,6827,G6tvoRQfvLBahQCkX
starry garland,,Purple,Color,NA,NA,Yes,Yes,No,7,Normal,NFS,5000,Purple,Purple,NA,NA,2x1,Crafting,,NA,NA,103,space,fancy,stars,None,None,Yes,Space,No,Emission,No,Not for sale,1.0.0,Yes,FtrStarDecorationWall_Remake_3_0,3_0,6827,3WLSFAmJsBmyNmeWo
starry garland,,Pink,Color,NA,NA,Yes,Yes,No,7,Normal,NFS,5000,Pink,Pink,NA,NA,2x1,Crafting,,NA,NA,103,space,fancy,stars,None,None,Yes,Space,No,Emission,No,Not for sale,1.0.0,Yes,FtrStarDecorationWall_Remake_4_0,4_0,6827,tB8TaCLvyDt9SEgj5
starry garland,,Orange,Color,NA,NA,Yes,Yes,No,7,Normal,NFS,5000,Orange,Orange,NA,NA,2x1,Crafting,,NA,NA,103,space,fancy,stars,None,None,Yes,Space,No,Emission,No,Not for sale,1.0.0,Yes,FtrStarDecorationWall_Remake_5_0,5_0,6827,DHCxpmAhBsakwJtXF
starry garland,,White,Color,NA,NA,Yes,Yes,No,7,Normal,NFS,5000,White,White,NA,NA,2x1,Crafting,,NA,NA,103,space,fancy,stars,None,None,Yes,Space,No,Emission,No,Not for sale,1.0.0,Yes,FtrStarDecorationWall_Remake_6_0,6_0,6827,ymYmGbxEF6KzzFP7c
